Name,Description,engunits
18MKD50CY021XJ60_I_UTGB_PI09,UTE-TRI: vibração relativa eixo - medição 1 TV18,µm
18MKD50CY022XJ60_I_UTGB_PI09,UTE-TRI: vibração relativa eixo - medição 2 TV18,µm
18MKD51CT001XJ60_I_UTGB_PI09,UTE-TRI: temperatura mancal radial excitatriz - medição 1 TV18,°C
18MKD51CT002XJ60_I_UTGB_PI09,UTE-TRI: temperatura mancal radial excitatriz - medição 2 TV18,°C
18MKY10EW804XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de desbalanceamento de corrente de fase 46G gerador 18MKY,none
18MKY10EW806XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobretensão 59G gerador 18MKY,none
18MKY10EW810XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de perda de excitação 40G gerador 18MKY,none
18MKY10EW813XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobrefrequência 81 gerador 18MKY : ponto ONS IEC104 1046,none
18MKY10EW814XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87G gerador 18MKY,none
18MKY10EW821XG01_I_UTGB_PI09,UTE-TRI: status proteção relé direcional de potência (contra motorização) 32R gerador 18MKY : ponto ONS IEC104 1045,none
18MKY10EW850XG01_I_UTGB_PI09,UTE-TRI: status proteção contra trip nível 1 gerador 18MKA,none
18MKY10EW851XG03_I_UTGB_PI09,UTE-TRI: status proteção contra trip nível 2 gerador 18MKA,none
18MKY20CE032XQ50_I_UTGB_PI09,UTE-TRI: corrente campo gerador TV18,A
18MKY20CE042XQ50_I_UTGB_PI09,UTE-TRI: tensão campo gerador TV18,V
18MKY20CE602XJ60_I_UTGB_PI09,UTE-TRI: potência ativa instantânea TV 18MA - bruta,MW
18MKY20CE602XJ61_I_UTGB_PI09,UTE-TRI: potência ativa instantânea TV 18MA - bruta : CAG,MW
18MKY20DE001FXQ50_I_UTGB_PI09,UTE-TRI: potência reativa instantânea TV 18MA - bruta : feedback do setpoint,MVAr
18MKY20DE001SXJ60_I_UTGB_PI09,UTE-TRI: potência reativa instantânea TV 18MA - bruta : setpoint,MVAr
18MKY20DE002FXQ50_I_UTGB_PI09,UTE-TRI: feedback percentual tensão gerador TV18,%
18MKY20DE002SXJ60_I_UTGB_PI09,UTE-TRI: setpoint percentual tensão gerador TV18,%
18MKY20EW856XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de terra 64F rotor gerador 18MKY,none
18MKY25CX391XJ60_I_UTGB_PI09,UTE-TRI: temperatura máxima vão gerador TV18,°C
18NAA10CP021XJ60_I_UTGB_PI09,UTE-TRI: pressão extração vapor processo - medição 1,bar
18NAA10CP022XJ60_I_UTGB_PI09,UTE-TRI: pressão extração vapor processo - medição 2,bar
18NAA10CP023XJ60_I_UTGB_PI09,UTE-TRI: pressão extração vapor processo - medição 3,bar
18NAA10CT001XQ50_I_UTGB_PI09,UTE-TRI: t1 se hp st bfr chkv,°C
18NAA10CT002XQ50_I_UTGB_PI09,UTE-TRI: Temperatura do Vapor na Extração,°C
18NAA25CT001XQ50_I_UTGB_PI09,UTE-TRI: t1 se hp stm,°C
18NAA25CT002XQ50_I_UTGB_PI09,UTE-TRI: t2 se hp stm,°C
18NAA25CT003XQ50_I_UTGB_PI09,UTE-TRI: t3 se hp stm,°C
18NAA25CT901XJ60_I_UTGB_PI09,UTE-TRI: Temperatura do Vapor na Saida do by pass,°C
18NAA30CF001XQ50_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea vapor antes válvula de alívio exportado para REDUC,kg/s
18NAA30CF001XQ51_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea vapor exportado para REDUC,t/h
18NAA30CP011XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor no Venturi,bar
18NAA30CP012XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor no Venturi,bar
18NAA30CP013XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor no Venturi,bar
18NAA30CP014XQ50_I_UTGB_PI09,UTE-TRI: pressão vapor após válvula de alívio exportado para REDUC,bar
18NAA30CP015XQ50_I_UTGB_PI09,UTE-TRI: p se aft fi,bar
18NAA30CP911XJ60_I_UTGB_PI09,UTE-TRI: pressão vapor antes válvula de alívio exportado para REDUC,bar
18NAA30CT003XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor Apos a Atemperação,°C
18NAA30CT011XQ50_I_UTGB_PI09,UTE-TRI: Temperatura do Vapor no Venturi,°C
18NAA30CT012XQ50_I_UTGB_PI09,UTE-TRI: Temperatura do Vapor no Venturi,°C
18NAA30CT911XJ60_I_UTGB_PI09,UTE-TRI: temperatura vapor antes válvula de alívio exportado para REDUC,°C
18NAA35AA001LL_I_UTGB_PI09,UTE-TRI: cv se byp l lim,%
18NAA35AA001UL_I_UTGB_PI09,UTE-TRI: cv se byp u lim,%
18NAA35AA001XE04_I_UTGB_PI09,UTE-TRI: cv se byp eff out,%
18NAA35AA001XE05_I_UTGB_PI09,UTE-TRI: cv se byp auto val,%
18NAA35AA001XE60_I_UTGB_PI09,UTE-TRI: cv se byp meas meas,bar
18NAA35AA001XE61_I_UTGB_PI09,UTE-TRI: cv se byp auxiliar value,bar
18PAB10CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão de agua de Resfriamento na Entrada do Condensador,bar
18PAB30CG001XQ50_I_UTGB_PI09,UTE-TRI: pos isov aft cond,%
18PAB40CG001XQ50_I_UTGB_PI09,UTE-TRI: pos isov aft cond,%
18PAH10CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão de agua de Resfriamento na Saida do Condensador,bar
18PAH10CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura de água de resfriamento na saída do condensador linha 1 bloco 1,°C
18PAH20CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão de agua de Resfriamento na Saida do Condensador,bar
18PAH20CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura de água de resfriamento na saída do condensador linha 2 bloco 1,°C
18QUL30CQ021XJ60_I_UTGB_PI09,UTE-TRI: condutividade catiônica condensado bloco 01,µS/cm
18QUL30CQ021XQ50_I_UTGB_PI09,UTE-TRI: cc con,%
18QUL40CQ011XQ50_I_UTGB_PI09,UTE-TRI: condutividade específica da água de alimentação HRSGs bloco 01,µS/cm
18QUL40CQ021XJ60_I_UTGB_PI09,UTE-TRI: condutividade catiônica da água de alimentação HRSGs bloco 01,µS/cm
18QUL40CQ021XQ50_I_UTGB_PI09,UTE-TRI: cc fdw,%
18QUL40CQ041XJ60_I_UTGB_PI09,UTE-TRI: concentração O2 água de alimentação ou condensado bloco 1,ppb
18QUL40CQ041XQ50_I_UTGB_PI09,UTE-TRI: do fdw,%
19BBA00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento 19BBA,kV
19BBB00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento 19BBB,kV
19BBB00CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B disjuntor de interligação barramentos 19BBA e 19BBB,A
19BFA00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BFA,V
19BFB00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BFB,V
19BFC00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BFC,V
19BFD00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BFD,V
19BFT10CE101XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT10 - lado de alta,A
19BFT10CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT10 - lado de baixa,A
19BFT20CE101XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT20 - lado de alta,A
19BFT20CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT20 - lado de baixa,A
19BFT30CE101XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT30 - lado de alta,A
19BFT30CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT30 - lado de baixa,A
19BFT40CE101XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT40 - lado de alta,A
19BFT40CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 19BFT40 - lado de baixa,A
19BMA00CE044XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase do barramento 19BMA00 controle motores CCM,V
19BRA10CE201XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento UPS 19BRA10,V
19BRB10CE201XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento UPS 19BRB10,V
19BRV10CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B grupo gerador emergência bloco 1,A
19BUA10CE201XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BUA10,V
19BUB10CE201XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barramento de distribuição 19BUB10,V
19EKA01CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão do Gas Natural na Entrada da Estação de Gas Natural,°C
19EKA01CT001AXQ50_I_UTGB_PI09,UTE-TRI: Pressão de Gas Natural na Entrada da Estação de Gas Natural,°C
19EKC01EA100XB01_I_UTGB_PI09,UTE-TRI: status aquecedor GN 1 bloco 1 (19EKC01),none
19EKC01EA104XB01_I_UTGB_PI09,UTE-TRI: Indicação de Ligado do DPH 01,none
19EKC01EP001XE04_I_UTGB_PI09,UTE-TRI: Temperatura do baixo de oleo do DPH 01,°C
19EKC02EA100XB01_I_UTGB_PI09,UTE-TRI: status aquecedor GN 2 bloco 1 (19EKC02),none
19EKC02EA104XB01_I_UTGB_PI09,UTE-TRI: Indicação de Ligado do DPH 02,none
19EKC02EP001XE04_I_UTGB_PI09,UTE-TRI: Temperatura do baixo de oleo do DPH 02,°C
19EKD30CT001XQ50_I_UTGB_PI09,UTE-TRI: Temperatura do Gas Natural na Saida da Estação de Redução de Pressão,°C
19EKD30CT002XQ50_I_UTGB_PI09,UTE-TRI: Temperatura do Gas Natural na Saida da Estação de Redução de Pressão,°C
19GHC10AP001XB01_I_UTGB_PI09,UTE-TRI: status bomba de água desmineralizada 19GHC10 bloco 01,none
19GHC20AP001XB01_I_UTGB_PI09,UTE-TRI: status bomba de água desmineralizada 19GHC20 bloco 01,none
19GHC30AP001XB01_I_UTGB_PI09,UTE-TRI: status bomba de água desmineralizada 19GHC30 bloco 01,none
19LCM10CL002XQ50_I_UTGB_PI09,UTE-TRI: l adv,mm
19LFN02CL001XQ50_I_UTGB_PI09,UTE-TRI: nível percentual tanque de fosfato bloco 01 (19LFN02CL001),%
19MYA00CE600XJ60_I_UTGB_PI09,UTE-TRI: potência ativa total bloco 1,MW
19MYA00CE601XJ60_I_UTGB_PI09,UTE-TRI: potência ativa carga mínima bloco 1,MW
19MYA00CE602XJ60_I_UTGB_PI09,UTE-TRI: potência ativa carga máxima bloco 1,MW
19MYA00DU100XE04_I_UTGB_PI09,UTE-TRI: setpoint efetivo potência ativa total bloco 1,MW
19MYA00DU100XE60_I_UTGB_PI09,UTE-TRI: setpoint potência ativa total bloco 1 - medição principal,MW
19MYA00DU100XE61_I_UTGB_PI09,UTE-TRI: setpoint potência ativa total bloco 1 - medição auxiliar,MW
19MYA00DU101XE04_I_UTGB_PI09,UTE-TRI: setpoint efetivo CAG - limite superior bloco 1,MW
19MYA00DU101XE60_I_UTGB_PI09,UTE-TRI: setpoint medido CAG - limite superior bloco 1,MW
19MYA00DU101XE61_I_UTGB_PI09,UTE-TRI: setpoint medição auxiliar CAG - limite superior bloco 1,MW
19MYA00DU102XE04_I_UTGB_PI09,UTE-TRI: setpoint efetivo gradiente CAG bloco 1,MW/mn
19MYA00DU102XE60_I_UTGB_PI09,UTE-TRI: setpoint medido gradiente CAG bloco 1,MW/s
19MYA00DU102XE61_I_UTGB_PI09,UTE-TRI: setpoint medição auxiliar gradiente CAG bloco 1,MW/mn
19MYA00DU103XE04_I_UTGB_PI09,UTE-TRI: setpoint efetivo CAG - limite inferior bloco 1,%
19MYA00DU103XE60_I_UTGB_PI09,UTE-TRI: setpoint medido CAG - limite inferior bloco 1,%
19MYA00DU103XE61_I_UTGB_PI09,UTE-TRI: setpoint medição auxiliar CAG - limite inferior bloco 1,%
19PAB01CG001XQ50_I_UTGB_PI09,UTE-TRI: pos mcw cmb chkv1,graus
19PAB01CP002XQ50_I_UTGB_PI09,UTE-TRI: Pressão da agua de Alimentação na Saida da PAC 10,bar
19PAB02CG001XQ50_I_UTGB_PI09,UTE-TRI: pos mcw cmb chkv2,graus
19PAB02CP002XQ50_I_UTGB_PI09,UTE-TRI: Pressão da agua de Alimentação na Saida da PAC 20,bar
19PAB09AA010XQ50_I_UTGB_PI09,UTE-TRI: mcw blwdn v,%
19PAB09CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura da água de resfriamento na entrada do condensador bloco 1,°C
19PAC10AP001XB01_I_UTGB_PI09,UTE-TRI: status operação bomba alimentação torre resfriamento 19PAC10,none
19PAC10CE001XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B bomba 1 de makeup bloco 1,A
19PAC10CL001XQ50_I_UTGB_PI09,UTE-TRI: nível da torre resfriamento na bomba 19PAC10,mm
19PAC10CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura óleo mancal bomba 1 de makeup bloco 1,°C
19PAC10CT002XQ50_I_UTGB_PI09,UTE-TRI: temperatura mancal motor bomba 1 de makeup bloco 1,°C
19PAC10CT003XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento A motor bomba 1 makeup bloco 1,°C
19PAC10CT004XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento B motor bomba 1 makeup bloco 1,°C
19PAC10CT005XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento C motor bomba 1 makeup bloco 1,°C
19PAC10CT006XQ50_I_UTGB_PI09,UTE-TRI: temperatura mancal bomba 1 de makeup bloco 1,°C
19PAC20AP001XB01_I_UTGB_PI09,UTE-TRI: status operação bomba alimentação torre resfriamento 19PAC20,none
19PAC20CE001XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B bomba 2 de makeup bloco 1,A
19PAC20CL001XQ50_I_UTGB_PI09,UTE-TRI: nível da torre resfriamento na bomba 19PAC20,mm
19PAC20CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura óleo mancal bomba 2 de makeup bloco 1,°C
19PAC20CT002XQ50_I_UTGB_PI09,UTE-TRI: temperatura mancal motor bomba 2 de makeup bloco 1,°C
19PAC20CT003XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento A motor bomba 2 makeup bloco 1,°C
19PAC20CT004XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento B motor bomba 2 makeup bloco 1,°C
19PAC20CT005XQ50_I_UTGB_PI09,UTE-TRI: temperatura enrolamento C motor bomba 2 makeup bloco 1,°C
19PAC20CT006XQ50_I_UTGB_PI09,UTE-TRI: temperatura mancal bomba 2 de makeup bloco 1,°C
19PAD11AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD11,none
19PAD12AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD12,none
19PAD13AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD13,none
19PAD14AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD14,none
19PAD15AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD15,none
19PAD16AN001XB01_I_UTGB_PI09,UTE-TRI: status operação ventilador alimentação torre resfriamento 19PAD16,none
19PAD20CL001XQ50_I_UTGB_PI09,UTE-TRI: Nivel da Bacia da Torre de Resfriamento,mm
19PAR01AA005XE04_I_UTGB_PI09,UTE-TRI: mcw mkup wtr cv eff out,%
19PAR01AA005XE05_I_UTGB_PI09,UTE-TRI: mcw mkup wtr cv auto val,%
19PAR01AA005XE60_I_UTGB_PI09,UTE-TRI: mcw mkup wtr cv meas meas,mm
19PAR01AA005XE61_I_UTGB_PI09,UTE-TRI: mcw mkup wtr cv auxiliar value,mm
19PAR01CP001XQ50_I_UTGB_PI09,UTE-TRI: p mcw mkup wtr,bar
19PAR01CQ001XQ50_I_UTGB_PI09,UTE-TRI: turbidez água clarificada da REDUC na entrada torre de resfriamento bloco 1,NTU
19PGA20CT001XQ50_I_UTGB_PI09,UTE-TRI: t aft ccw inclr,°C
19PGC10AP001XB01_I_UTGB_PI09,UTE-TRI: status bomba 19PGC10AP001,none
19PGC20AP001XB01_I_UTGB_PI09,UTE-TRI: status bomba 19PGC20AP001,none
19PUK10SP101XE04_I_UTGB_PI09,UTE-TRI: * eff sp eff sp,mn
19PUK10SP101XE60_I_UTGB_PI09,UTE-TRI: * meas meas,mn
19PUK10SP101XE61_I_UTGB_PI09,UTE-TRI: * auxiliar value,mn
19PUK19CL001XQ50_I_UTGB_PI09,UTE-TRI: percentual volumétrico tanque NaClO (hipoclorito de sódio) bloco 1 : medidor 19PUK19CL001,%
19PUN20DF100LL_I_UTGB_PI09,UTE-TRI: nível percentual inibidor de corrosão - limite inferior bloco 1,%
19PUN20DF100UL_I_UTGB_PI09,UTE-TRI: nível percentual inibidor de corrosão - limite superior bloco 1,%
19PUN20DF100XE04_I_UTGB_PI09,UTE-TRI: percentual efetivo válvula controle inibidor corrosão bloco 1,%
19PUN20DF100XE60_I_UTGB_PI09,UTE-TRI: percentual abertura válvula controle inibidor corrosão - medição principal bloco 1,%
19PUN20DF100XE61_I_UTGB_PI09,UTE-TRI: percentual abertura válvula controle inibidor corrosão - medição auxiliar bloco 1,%
19QFA01CP010XQ50_I_UTGB_PI09,UTE-TRI: pressão ar instrumento bloco 1,bar
19QFA01EA120XB01_I_UTGB_PI09,UTE-TRI: Estado Compresor aire 1 Bloco I,none
19QFA01EA130XB01_I_UTGB_PI09,UTE-TRI: Estado Compresor aire 2 Bloco I,none
19QUH00CQ002XQ50_I_UTGB_PI09,UTE-TRI: percentual de 02 saída TG - bloco 1,%
19QUH00FE003XQ50_I_UTGB_PI09,UTE-TRI: carga percentual calculada total planta,%
19QUH00FE004XQ50_I_UTGB_PI09,UTE-TRI: carga calculada total planta,MW
19QUH00FQ001XQ50_I_UTGB_PI09,UTE-TRI: concentração volumétrica NOx emissões bloco 1,ppm
19QUH00FQ003XQ50_I_UTGB_PI09,UTE-TRI: concentração volumétrica CO emissões bloco 1,ppm
19QUH00FQ005XQ50_I_UTGB_PI09,UTE-TRI: concentração volumétrica SO2 emissões bloco 1,ppm
19QUP70CQ011XQ50_I_UTGB_PI09,UTE-TRI: condutividade específica água bacia torre de resfriamento bloco 1,µS/cm
19QUP70CQ031XQ50_I_UTGB_PI09,UTE-TRI: concentração cloro livre água bacia torre de resfriamento bloco 1,none
19QUP70CQ032XQ50_I_UTGB_PI09,UTE-TRI: pH água de resfriamento na entrada condensador,none
21AEA10CE211XQ50_I_UTGB_PI09,UTE-TRI: corrente fase A gerador 21MKA : ponto GIS (subestação) : sistema ALSPA : ponto ONS IEC104 24,A
21AEA10CE604XQ50_I_UTGB_PI09,UTE-TRI: potência ativa instantânea TG 21MB - bruta : ponto GIS (subestação) : sistema ALSPA : ponto ONS IEC104 22,MW
21AEA10CE606XQ50_I_UTGB_PI09,UTE-TRI: potência reativa instantânea TG 21MB - bruta : ponto GIS (subestação) : sistema ALSPA : ponto ONS IEC104 23,MVAr
21AEA10CP201XG02_I_UTGB_PI09,UTE-TRI: status alarme baixa pressão gás de isolamento SF6 nível 1 disjuntor D6G21 após trafo elevador 21BAT10,none
21AEA10CP202XG04_I_UTGB_PI09,UTE-TRI: status alarme e proteção baixa pressão gás de isolamento SF6 nível 2 disjuntor D6G21 após trafo elevador 21BAT10,none
21AEA10EG202XG01_I_UTGB_PI09,UTE-TRI: status alarme falha de tensão CC disjuntor D6G21 após trafo elevador 21BAT10 (138 kV),none
21AEA10EG203XG01_I_UTGB_PI09,UTE-TRI: status alarme falha de tensão circuito 1 de comando (Q-50) disjuntor D6G21 após trafo elevador 21BAT10 (138 kV),none
21AEA10EG204XG01_I_UTGB_PI09,UTE-TRI: status alarme falha de tensão circuito 2 de comando (Q-50) disjuntor D6G21 após trafo elevador 21BAT10 (138 kV),none
21AEA10EW210XG01_I_UTGB_PI09,UTE-TRI: status proteção contra discrepância entre fases disjuntor D6G21 após trafo elevador 21BAT10 (138 kV) : ponto ONS IEC101 1036,none
21AEA10EZ101XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87LC/T modelo P632 trafo elevador 21BAT10,none
21AEA10EZ201XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobrecorrente direcional e direcional de neutro 67/67N modelo P141 trafo elevador 21BAT10,none
21AEA10EZ202XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobretensão 59 modelo P141 trafo elevador 21BAT10,none
21AEA10EZ203XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobrecorrente instantâneo e instantâneo de neutro 50/50N modelo P141 trafo elevador 21BAT10,none
21AEA10EZ204XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de subtensão 27 modelo P141 trafo elevador 21BAT10,none
21AEA10EZ205XG01_I_UTGB_PI09,UTE-TRI: status proteção relé contra falha 50/62BF modelo P141 disjuntor D6G21 após trafo elevador 21BAT10 : ponto ONS IEC101 1224,none
21AEA10EZ301XG01_I_UTGB_PI09,UTE-TRI: status proteção relé auxiliar de bloqueio 86L trafo elevador 21BAT10 : ponto ONS IEC101 1225,none
21AEA10GS100XB01_I_UTGB_PI09,UTE-TRI: posição disjuntor D6G21 após trafo elevador 21BAT10 : ponto ONS IEC104 1093,none
21AEA10GS201XB01_I_UTGB_PI09,UTE-TRI: posição chave seccionadora seletora S6G213 barramento 3 após trafo elevador 21BAT10 : ponto ONS IEC104 1110,none
21AEA10GS202XB01_I_UTGB_PI09,UTE-TRI: posição chave seccionadora seletora S6G214 barramento 4 após trafo elevador 21BAT10 : ponto ONS IEC104 1111,none
21AEA10GS601XB01_I_UTGB_PI09,UTE-TRI: posição chave seccionadora de aterramento e testes S6G216T na alimentação após trafo elevador 21BAT10,none
21AEA10GS603XB01_I_UTGB_PI09,UTE-TRI: posição chave seccionadora de aterramento S6G215T após trafo elevador 21BAT10,none
21BAT10CL001XG11_I_UTGB_PI09,UTE-TRI: status alarme nível óleo alto trafo elevador 21BAT10,none
21BAT10CL001XG12_I_UTGB_PI09,UTE-TRI: status alarme nível óleo baixo trafo elevador 21BAT10,none
21BAT10CP001XG11_I_UTGB_PI09,UTE-TRI: status proteção alívio de pressão transformador elevador 21BAT10,none
21BAT10CQ001XG11_I_UTGB_PI09,UTE-TRI: status alarme pressão de gás (Buchholz) 63T trafo elevador 21BAT10,none
21BAT10CT001XG11_I_UTGB_PI09,UTE-TRI: status alarme sobretemperatura oleo 26T trafo elevador 21BAT10 : ponto ONS IEC104 1171,none
21BAT10CT002XG11_I_UTGB_PI09,UTE-TRI: status alarme sobretemperatura enrolamento 49T trafo elevador 21BAT10 : ponto ONS IEC104 1170,none
21BAT10EW801XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87T trafo elevador 21BAT10,none
21BAT10EW802XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobre-excitação 24 trafo elevador 21BAT10,none
21BAT10EW803XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobrecorrente fase instantâneo e temporizado 50/51T trafo elevador 21BAT10,none
21BAT10EW804XG01_I_UTGB_PI09,"UTE-TRI: status proteção relé sobretemperatura óleo, enrolamento, buchholz e nível de óleo 26T 49T 63T 71T trafo elevador 21BAT10  ",none
21BAT10EW805XG01_I_UTGB_PI09,UTE-TRI: status proteção relé de sobrecorrente neutro instantâneo e temporizado 50/51T trafo elevador 21BAT10,none
21BAT10EW810XG01_I_UTGB_PI09,UTE-TRI: status proteção contra trip nível 1 trafo elevador 21BAT10,none
21BAT10EW811XG03_I_UTGB_PI09,UTE-TRI: status proteção contra trip nível 2 trafo elevador 21BAT10,none
21BBT00CE600XJ60_I_UTGB_PI09,UTE-TRI: potência ativa serviços auxiliares 21BBT,MW
21BBT10CE604XQ60_I_UTGB_PI09,UTE-TRI: potência ativa instantânea trafo auxiliar 21BBT10 - consumo auxiliares TG : ponto ONS IEC104 60,MW
21BBT10CE606XQ60_I_UTGB_PI09,UTE-TRI: potência reativa instantânea trafo auxiliar 21BBT10 - consumo auxiliares TG : ponto ONS IEC104 61,MVAr
21BBT10EW801XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87 trafo auxiliar 21BBT10,none
21BBT10EW803XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 50 e 51 trafo auxiliar 21BBT10,none
21BBT10EW804XG01_I_UTGB_PI09,"UTE-TRI: status proteção relé sobretemperatura óleo, enrolamento e buchholz 26, 49 e 63 trafo auxiliar 21BBT10  ",none
21BBT20CE014XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barra 29BBA,kV
21BBT20CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 29BBA,A
21BBT20CE604XQ60_I_UTGB_PI09,UTE-TRI: potência ativa instantânea trafo auxiliar 21BBT20 - consumo auxiliares sistema água-vapor ciclo combinado : ponto ONS IEC104 62,MW
21BBT20CE606XQ60_I_UTGB_PI09,UTE-TRI: potência reativa instantânea trafo auxiliar 21BBT20 - consumo auxiliares sistema água-vapor ciclo combinado : ponto ONS IEC104 63,MVAr
21BBT20EW801XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87 trafo auxiliar 21BBT20,none
21BBT20EW803XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 50 e 51 trafo auxiliar 21BBT20,none
21BBT20EW804XG01_I_UTGB_PI09,"UTE-TRI: status proteção relé sobretemperatura óleo, enrolamento e buchholz 26, 49 e 63 trafo auxiliar 21BBT20  ",none
21BBT20EW805XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 51N neutro trafo auxiliar 21BBT20,none
21BJA00CE201XQ60_I_UTGB_PI09,UTE-TRI: tensão da barra de auxiliares da TG21,V
21BMA00CE201XQ60_I_UTGB_PI09,UTE-TRI: tensão da barra de essenciais da TG21,V
21BRV10EA101XB01_I_UTGB_PI09,UTE-TRI: Estado Gerador diesel emergencia 6 GT21,none
21CJP10EA001_I_UTGB_PI09,UTE-TRI: tempo de purga da TG21,s
21CJP10EA021XF01_I_UTGB_PI09,UTE-TRI: posição diverter damper TG 21MB,none
21CJP10EA105XQ60_I_UTGB_PI09,UTE-TRI: velocidade instantânea eixo TG21,rpm
21CJP10EA110XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases de Exaustão da Turbina a Gas,°C
21CJP10EA135XQ50_I_UTGB_PI09,UTE-TRI: vazão mássica consumo GN TG21,kg/s
21CJP10EA155XQ50_I_UTGB_PI09,UTE-TRI: potência ativa selecionada TG21,MW
